round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
47,1.7171409130096436,1.7144204378128052,0.27205291390419006,0.01,0.359375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_011"", ""0:2"": ""client_015"", ""0:3"": ""client_018"", ""1:0"": ""client_022"", ""1:1"": ""client_029"", ""1:2"": ""client_020"", ""1:3"": ""client_025"", ""2:0"": ""client_008"", ""2:1"": ""client_004"", ""2:2"": ""client_007"", ""2:3"": ""client_003""}"
48,1.7255980968475342,1.722246766090393,0.33512794971466064,0.01,0.3658854166666667,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_017"", ""0:2"": ""client_012"", ""0:3"": ""client_013"", ""1:0"": ""client_024"", ""1:1"": ""client_021"", ""1:2"": ""client_029"", ""1:3"": ""client_023"", ""2:0"": ""client_009"", ""2:1"": ""client_000"", ""2:2"": ""client_001"", ""2:3"": ""client_002""}"
49,1.7325665950775146,1.7288962602615356,0.3670348525047302,0.01,0.3841145833333333,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_014"", ""0:2"": ""client_010"", ""0:3"": ""client_018"", ""1:0"": ""client_025"", ""1:1"": ""client_026"", ""1:2"": ""client_020"", ""1:3"": ""client_027"", ""2:0"": ""client_004"", ""2:1"": ""client_003"", ""2:2"": ""client_006"", ""2:3"": ""client_005""}"
50,1.7086644172668457,1.705539584159851,0.3124869167804718,0.01,0.3684895833333333,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_016"", ""0:2"": ""client_019"", ""0:3"": ""client_017"", ""1:0"": ""client_028"", ""1:1"": ""client_022"", ""1:2"": ""client_021"", ""1:3"": ""client_024"", ""2:0"": ""client_008"", ""2:1"": ""client_007"", ""2:2"": ""client_000"", ""2:3"": ""client_009""}"
51,1.731907844543457,1.7285445928573608,0.33632174134254456,0.01,0.3541666666666667,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_010"", ""0:2"": ""client_014"", ""0:3"": ""client_013"", ""1:0"": ""client_020"", ""1:1"": ""client_023"", ""1:2"": ""client_029"", ""1:3"": ""client_026"", ""2:0"": ""client_004"", ""2:1"": ""client_000"", ""2:2"": ""client_007"", ""2:3"": ""client_005""}"
52,1.6070351600646973,1.6032395362854004,0.3795674443244934,0.01,0.4114583333333333,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_011"", ""0:2"": ""client_019"", ""0:3"": ""client_018"", ""1:0"": ""client_028"", ""1:1"": ""client_022"", ""1:2"": ""client_025"", ""1:3"": ""client_021"", ""2:0"": ""client_003"", ""2:1"": ""client_006"", ""2:2"": ""client_009"", ""2:3"": ""client_002""}"
53,1.6817363500595093,1.677549958229065,0.4186357259750366,0.01,0.4205729166666667,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_012"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_027"", ""1:1"": ""client_024"", ""1:2"": ""client_022"", ""1:3"": ""client_021"", ""2:0"": ""client_001"", ""2:1"": ""client_008"", ""2:2"": ""client_002"", ""2:3"": ""client_000""}"
54,1.691923975944519,1.6877394914627075,0.418453574180603,0.01,0.3697916666666667,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_013"", ""0:2"": ""client_014"", ""0:3"": ""client_018"", ""1:0"": ""client_025"", ""1:1"": ""client_023"", ""1:2"": ""client_028"", ""1:3"": ""client_020"", ""2:0"": ""client_003"", ""2:1"": ""client_007"", ""2:2"": ""client_005"", ""2:3"": ""client_009""}"
55,1.6675528287887573,1.6636167764663696,0.3936101198196411,0.01,0.3919270833333333,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_011"", ""0:2"": ""client_017"", ""0:3"": ""client_012"", ""1:0"": ""client_029"", ""1:1"": ""client_026"", ""1:2"": ""client_027"", ""1:3"": ""client_024"", ""2:0"": ""client_006"", ""2:1"": ""client_004"", ""2:2"": ""client_001"", ""2:3"": ""client_008""}"
56,1.5782159566879272,1.5739473104476929,0.4268644452095032,0.01,0.4361979166666667,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_018"", ""0:2"": ""client_019"", ""0:3"": ""client_015"", ""1:0"": ""client_028"", ""1:1"": ""client_021"", ""1:2"": ""client_026"", ""1:3"": ""client_029"", ""2:0"": ""client_004"", ""2:1"": ""client_001"", ""2:2"": ""client_006"", ""2:3"": ""client_005""}"
