round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
65,0.8011797666549683,0.7446085810661316,5.6571149826049805,0.01,0.78515625,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_011"", ""0:2"": ""client_019"", ""0:3"": ""client_012"", ""1:0"": ""client_021"", ""1:1"": ""client_028"", ""1:2"": ""client_022"", ""1:3"": ""client_029"", ""2:0"": ""client_003"", ""2:1"": ""client_007"", ""2:2"": ""client_004"", ""2:3"": ""client_005""}"
66,0.6534513831138611,0.5968335270881653,5.6617865562438965,0.01,0.8359375,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_018"", ""0:2"": ""client_014"", ""0:3"": ""client_010"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_029"", ""1:3"": ""client_022"", ""2:0"": ""client_002"", ""2:1"": ""client_004"", ""2:2"": ""client_000"", ""2:3"": ""client_005""}"
67,0.6401504278182983,0.5836350917816162,5.65153169631958,0.01,0.80859375,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_012"", ""0:2"": ""client_014"", ""0:3"": ""client_010"", ""1:0"": ""client_020"", ""1:1"": ""client_028"", ""1:2"": ""client_024"", ""1:3"": ""client_025"", ""2:0"": ""client_002"", ""2:1"": ""client_007"", ""2:2"": ""client_001"", ""2:3"": ""client_006""}"
68,0.8262366652488708,0.769284725189209,5.695191383361816,0.01,0.7109375,3,4,12,12,"{""0:0"": ""client_010"", ""0:1"": ""client_014"", ""0:2"": ""client_017"", ""0:3"": ""client_013"", ""1:0"": ""client_027"", ""1:1"": ""client_025"", ""1:2"": ""client_022"", ""1:3"": ""client_020"", ""2:0"": ""client_004"", ""2:1"": ""client_007"", ""2:2"": ""client_001"", ""2:3"": ""client_006""}"
69,0.7967165112495422,0.7401291728019714,5.658738136291504,0.01,0.796875,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_016"", ""0:2"": ""client_017"", ""0:3"": ""client_010"", ""1:0"": ""client_029"", ""1:1"": ""client_020"", ""1:2"": ""client_022"", ""1:3"": ""client_021"", ""2:0"": ""client_009"", ""2:1"": ""client_004"", ""2:2"": ""client_001"", ""2:3"": ""client_007""}"
70,0.6089317798614502,0.5523284077644348,5.660337448120117,0.01,0.828125,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_018"", ""0:2"": ""client_016"", ""0:3"": ""client_014"", ""1:0"": ""client_029"", ""1:1"": ""client_023"", ""1:2"": ""client_026"", ""1:3"": ""client_028"", ""2:0"": ""client_007"", ""2:1"": ""client_004"", ""2:2"": ""client_006"", ""2:3"": ""client_002""}"
71,0.7173007130622864,0.6606014966964722,5.669921398162842,0.01,0.76171875,3,4,12,12,"{""0:0"": ""client_019"", ""0:1"": ""client_010"", ""0:2"": ""client_011"", ""0:3"": ""client_016"", ""1:0"": ""client_023"", ""1:1"": ""client_029"", ""1:2"": ""client_024"", ""1:3"": ""client_025"", ""2:0"": ""client_001"", ""2:1"": ""client_002"", ""2:2"": ""client_003"", ""2:3"": ""client_009""}"
72,0.6752214431762695,0.618537187576294,5.668426990509033,0.01,0.7734375,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_011"", ""0:2"": ""client_012"", ""0:3"": ""client_010"", ""1:0"": ""client_026"", ""1:1"": ""client_027"", ""1:2"": ""client_028"", ""1:3"": ""client_022"", ""2:0"": ""client_000"", ""2:1"": ""client_003"", ""2:2"": ""client_004"", ""2:3"": ""client_005""}"
73,0.5978904962539673,0.5415226817131042,5.636784076690674,0.01,0.8046875,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_017"", ""0:2"": ""client_011"", ""0:3"": ""client_015"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_029"", ""1:3"": ""client_027"", ""2:0"": ""client_001"", ""2:1"": ""client_008"", ""2:2"": ""client_003"", ""2:3"": ""client_005""}"
74,0.7800610065460205,0.722976803779602,5.708420753479004,0.01,0.74609375,3,4,12,12,"{""0:0"": ""client_012"", ""0:1"": ""client_014"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_020"", ""1:1"": ""client_022"", ""1:2"": ""client_024"", ""1:3"": ""client_027"", ""2:0"": ""client_009"", ""2:1"": ""client_004"", ""2:2"": ""client_007"", ""2:3"": ""client_000""}"
75,0.5896471738815308,0.533089280128479,5.655792713165283,0.01,0.81640625,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_014"", ""0:2"": ""client_016"", ""0:3"": ""client_012"", ""1:0"": ""client_028"", ""1:1"": ""client_029"", ""1:2"": ""client_027"", ""1:3"": ""client_023"", ""2:0"": ""client_001"", ""2:1"": ""client_000"", ""2:2"": ""client_006"", ""2:3"": ""client_005""}"
76,0.6372612714767456,0.5803985595703125,5.686275005340576,0.01,0.77734375,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_014"", ""0:2"": ""client_010"", ""0:3"": ""client_017"", ""1:0"": ""client_023"", ""1:1"": ""client_020"", ""1:2"": ""client_024"", ""1:3"": ""client_027"", ""2:0"": ""client_000"", ""2:1"": ""client_002"", ""2:2"": ""client_007"", ""2:3"": ""client_004""}"
77,0.6382127404212952,0.5819692015647888,5.624355316162109,0.01,0.8203125,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_014"", ""0:2"": ""client_012"", ""0:3"": ""client_018"", ""1:0"": ""client_026"", ""1:1"": ""client_027"", ""1:2"": ""client_021"", ""1:3"": ""client_023"", ""2:0"": ""client_005"", ""2:1"": ""client_006"", ""2:2"": ""client_009"", ""2:3"": ""client_002""}"
78,0.539441704750061,0.4833558201789856,5.608585834503174,0.01,0.85546875,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_012"", ""0:2"": ""client_015"", ""0:3"": ""client_013"", ""1:0"": ""client_027"", ""1:1"": ""client_024"", ""1:2"": ""client_026"", ""1:3"": ""client_029"", ""2:0"": ""client_008"", ""2:1"": ""client_000"", ""2:2"": ""client_007"", ""2:3"": ""client_009""}"
79,0.591164767742157,0.5341706871986389,5.6994099617004395,0.01,0.83203125,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_014"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_026"", ""1:1"": ""client_028"", ""1:2"": ""client_020"", ""1:3"": ""client_025"", ""2:0"": ""client_008"", ""2:1"": ""client_007"", ""2:2"": ""client_006"", ""2:3"": ""client_000""}"
80,0.5603216886520386,0.503480851650238,5.684083461761475,0.01,0.81640625,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_018"", ""0:2"": ""client_015"", ""0:3"": ""client_014"", ""1:0"": ""client_027"", ""1:1"": ""client_029"", ""1:2"": ""client_020"", ""1:3"": ""client_021"", ""2:0"": ""client_004"", ""2:1"": ""client_008"", ""2:2"": ""client_002"", ""2:3"": ""client_007""}"
81,0.5819634795188904,0.5253309607505798,5.663249969482422,0.01,0.8359375,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_019"", ""0:2"": ""client_011"", ""0:3"": ""client_010"", ""1:0"": ""client_029"", ""1:1"": ""client_023"", ""1:2"": ""client_022"", ""1:3"": ""client_027"", ""2:0"": ""client_008"", ""2:1"": ""client_000"", ""2:2"": ""client_006"", ""2:3"": ""client_009""}"
82,0.5041293501853943,0.4475632309913635,5.656613826751709,0.01,0.8515625,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_011"", ""0:2"": ""client_017"", ""0:3"": ""client_010"", ""1:0"": ""client_022"", ""1:1"": ""client_027"", ""1:2"": ""client_024"", ""1:3"": ""client_028"", ""2:0"": ""client_004"", ""2:1"": ""client_006"", ""2:2"": ""client_007"", ""2:3"": ""client_003""}"
83,0.4487817585468292,0.3927227556705475,5.6059041023254395,0.01,0.85546875,3,4,12,12,"{""0:0"": ""client_013"", ""0:1"": ""client_017"", ""0:2"": ""client_012"", ""0:3"": ""client_019"", ""1:0"": ""client_023"", ""1:1"": ""client_028"", ""1:2"": ""client_022"", ""1:3"": ""client_026"", ""2:0"": ""client_001"", ""2:1"": ""client_004"", ""2:2"": ""client_006"", ""2:3"": ""client_002""}"
84,0.5380170345306396,0.4812355637550354,5.678149223327637,0.01,0.82421875,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_014"", ""0:2"": ""client_010"", ""0:3"": ""client_012"", ""1:0"": ""client_024"", ""1:1"": ""client_027"", ""1:2"": ""client_022"", ""1:3"": ""client_023"", ""2:0"": ""client_008"", ""2:1"": ""client_007"", ""2:2"": ""client_005"", ""2:3"": ""client_002""}"
85,0.500216007232666,0.4439820647239685,5.623395919799805,0.01,0.84375,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_019"", ""0:2"": ""client_016"", ""0:3"": ""client_013"", ""1:0"": ""client_025"", ""1:1"": ""client_023"", ""1:2"": ""client_028"", ""1:3"": ""client_024"", ""2:0"": ""client_006"", ""2:1"": ""client_003"", ""2:2"": ""client_009"", ""2:3"": ""client_000""}"
86,0.5230149626731873,0.4666459560394287,5.636898994445801,0.01,0.84765625,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_017"", ""0:2"": ""client_016"", ""0:3"": ""client_013"", ""1:0"": ""client_022"", ""1:1"": ""client_027"", ""1:2"": ""client_020"", ""1:3"": ""client_021"", ""2:0"": ""client_008"", ""2:1"": ""client_005"", ""2:2"": ""client_001"", ""2:3"": ""client_006""}"
87,0.49666476249694824,0.4396587908267975,5.700597763061523,0.01,0.875,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_011"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_022"", ""1:1"": ""client_026"", ""1:2"": ""client_029"", ""1:3"": ""client_020"", ""2:0"": ""client_007"", ""2:1"": ""client_004"", ""2:2"": ""client_005"", ""2:3"": ""client_008""}"
88,0.4205966889858246,0.36428967118263245,5.630701541900635,0.01,0.89453125,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_011"", ""0:2"": ""client_015"", ""0:3"": ""client_019"", ""1:0"": ""client_028"", ""1:1"": ""client_026"", ""1:2"": ""client_025"", ""1:3"": ""client_027"", ""2:0"": ""client_007"", ""2:1"": ""client_008"", ""2:2"": ""client_000"", ""2:3"": ""client_004""}"
89,0.5378603339195251,0.4811430871486664,5.671726703643799,0.01,0.8125,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_013"", ""0:2"": ""client_014"", ""0:3"": ""client_019"", ""1:0"": ""client_021"", ""1:1"": ""client_026"", ""1:2"": ""client_029"", ""1:3"": ""client_028"", ""2:0"": ""client_001"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_005""}"
90,0.6110258102416992,0.554000973701477,5.702486038208008,0.01,0.84375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_010"", ""0:2"": ""client_018"", ""0:3"": ""client_012"", ""1:0"": ""client_020"", ""1:1"": ""client_024"", ""1:2"": ""client_025"", ""1:3"": ""client_022"", ""2:0"": ""client_006"", ""2:1"": ""client_002"", ""2:2"": ""client_003"", ""2:3"": ""client_004""}"
91,0.48542219400405884,0.428924024105072,5.649818420410156,0.01,0.83984375,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_012"", ""0:2"": ""client_018"", ""0:3"": ""client_011"", ""1:0"": ""client_021"", ""1:1"": ""client_026"", ""1:2"": ""client_023"", ""1:3"": ""client_027"", ""2:0"": ""client_009"", ""2:1"": ""client_002"", ""2:2"": ""client_003"", ""2:3"": ""client_007""}"
92,0.4580427408218384,0.4014437794685364,5.65989875793457,0.01,0.87890625,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_017"", ""0:2"": ""client_019"", ""0:3"": ""client_015"", ""1:0"": ""client_020"", ""1:1"": ""client_027"", ""1:2"": ""client_024"", ""1:3"": ""client_025"", ""2:0"": ""client_008"", ""2:1"": ""client_002"", ""2:2"": ""client_001"", ""2:3"": ""client_003""}"
93,0.5179720520973206,0.46180614829063416,5.616588115692139,0.01,0.84375,3,4,12,12,"{""0:0"": ""client_015"", ""0:1"": ""client_014"", ""0:2"": ""client_016"", ""0:3"": ""client_019"", ""1:0"": ""client_024"", ""1:1"": ""client_027"", ""1:2"": ""client_029"", ""1:3"": ""client_021"", ""2:0"": ""client_006"", ""2:1"": ""client_007"", ""2:2"": ""client_001"", ""2:3"": ""client_008""}"
94,0.47672325372695923,0.42001813650131226,5.670506477355957,0.01,0.859375,3,4,12,12,"{""0:0"": ""client_016"", ""0:1"": ""client_015"", ""0:2"": ""client_014"", ""0:3"": ""client_018"", ""1:0"": ""client_024"", ""1:1"": ""client_020"", ""1:2"": ""client_026"", ""1:3"": ""client_022"", ""2:0"": ""client_000"", ""2:1"": ""client_009"", ""2:2"": ""client_007"", ""2:3"": ""client_006""}"
95,0.5063409209251404,0.44978535175323486,5.655555248260498,0.01,0.87109375,3,4,12,12,"{""0:0"": ""client_014"", ""0:1"": ""client_013"", ""0:2"": ""client_015"", ""0:3"": ""client_011"", ""1:0"": ""client_023"", ""1:1"": ""client_024"", ""1:2"": ""client_022"", ""1:3"": ""client_025"", ""2:0"": ""client_001"", ""2:1"": ""client_000"", ""2:2"": ""client_004"", ""2:3"": ""client_006""}"
96,0.46068131923675537,0.4047061800956726,5.597516059875488,0.01,0.875,3,4,12,12,"{""0:0"": ""client_017"", ""0:1"": ""client_010"", ""0:2"": ""client_015"", ""0:3"": ""client_019"", ""1:0"": ""client_022"", ""1:1"": ""client_021"", ""1:2"": ""client_024"", ""1:3"": ""client_029"", ""2:0"": ""client_006"", ""2:1"": ""client_002"", ""2:2"": ""client_003"", ""2:3"": ""client_001""}"
97,0.5728181600570679,0.5160221457481384,5.6795973777771,0.01,0.84375,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_015"", ""0:2"": ""client_014"", ""0:3"": ""client_016"", ""1:0"": ""client_022"", ""1:1"": ""client_024"", ""1:2"": ""client_027"", ""1:3"": ""client_026"", ""2:0"": ""client_004"", ""2:1"": ""client_005"", ""2:2"": ""client_001"", ""2:3"": ""client_003""}"
98,0.46555572748184204,0.4090394377708435,5.651625633239746,0.01,0.85546875,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_012"", ""0:2"": ""client_013"", ""0:3"": ""client_016"", ""1:0"": ""client_026"", ""1:1"": ""client_028"", ""1:2"": ""client_025"", ""1:3"": ""client_020"", ""2:0"": ""client_006"", ""2:1"": ""client_000"", ""2:2"": ""client_004"", ""2:3"": ""client_007""}"
99,0.41193100810050964,0.3554507791996002,5.648022651672363,0.01,0.90234375,3,4,12,12,"{""0:0"": ""client_011"", ""0:1"": ""client_017"", ""0:2"": ""client_015"", ""0:3"": ""client_018"", ""1:0"": ""client_024"", ""1:1"": ""client_026"", ""1:2"": ""client_025"", ""1:3"": ""client_020"", ""2:0"": ""client_003"", ""2:1"": ""client_007"", ""2:2"": ""client_000"", ""2:3"": ""client_004""}"
100,0.4083299934864044,0.35179245471954346,5.653751850128174,0.01,0.89453125,3,4,12,12,"{""0:0"": ""client_018"", ""0:1"": ""client_015"", ""0:2"": ""client_013"", ""0:3"": ""client_019"", ""1:0"": ""client_021"", ""1:1"": ""client_027"", ""1:2"": ""client_024"", ""1:3"": ""client_025"", ""2:0"": ""client_006"", ""2:1"": ""client_001"", ""2:2"": ""client_002"", ""2:3"": ""client_000""}"
