round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
21,2.1137449741363525,2.113001823425293,0.07432463020086288,0.01,0.2939453125,4,4,16,16,"{""0:0"": ""client_016"", ""0:1"": ""client_014"", ""0:2"": ""client_019"", ""0:3"": ""client_010"", ""1:0"": ""client_036"", ""1:1"": ""client_038"", ""1:2"": ""client_037"", ""1:3"": ""client_032"", ""2:0"": ""client_007"", ""2:1"": ""client_000"", ""2:2"": ""client_009"", ""2:3"": ""client_006"", ""3:0"": ""client_023"", ""3:1"": ""client_025"", ""3:2"": ""client_026"", ""3:3"": ""client_022""}"
22,2.0923562049865723,2.0914461612701416,0.09099933505058289,0.01,0.3056640625,4,4,16,16,"{""0:0"": ""client_013"", ""0:1"": ""client_017"", ""0:2"": ""client_015"", ""0:3"": ""client_018"", ""1:0"": ""client_034"", ""1:1"": ""client_035"", ""1:2"": ""client_033"", ""1:3"": ""client_031"", ""2:0"": ""client_002"", ""2:1"": ""client_001"", ""2:2"": ""client_008"", ""2:3"": ""client_004"", ""3:0"": ""client_028"", ""3:1"": ""client_024"", ""3:2"": ""client_029"", ""3:3"": ""client_021""}"
23,2.077021837234497,2.0760416984558105,0.09802373498678207,0.01,0.3154296875,4,4,16,16,"{""0:0"": ""client_011"", ""0:1"": ""client_012"", ""0:2"": ""client_017"", ""0:3"": ""client_010"", ""1:0"": ""client_030"", ""1:1"": ""client_039"", ""1:2"": ""client_036"", ""1:3"": ""client_033"", ""2:0"": ""client_003"", ""2:1"": ""client_005"", ""2:2"": ""client_000"", ""2:3"": ""client_008"", ""3:0"": ""client_027"", ""3:1"": ""client_020"", ""3:2"": ""client_029"", ""3:3"": ""client_026""}"
24,2.046308755874634,2.045398473739624,0.09103789925575256,0.01,0.3154296875,4,4,16,16,"{""0:0"": ""client_014"", ""0:1"": ""client_016"", ""0:2"": ""client_018"", ""0:3"": ""client_019"", ""1:0"": ""client_035"", ""1:1"": ""client_032"", ""1:2"": ""client_037"", ""1:3"": ""client_031"", ""2:0"": ""client_007"", ""2:1"": ""client_006"", ""2:2"": ""client_001"", ""2:3"": ""client_002"", ""3:0"": ""client_028"", ""3:1"": ""client_022"", ""3:2"": ""client_023"", ""3:3"": ""client_025""}"
25,2.0201773643493652,2.01908802986145,0.1089252233505249,0.01,0.330078125,4,4,16,16,"{""0:0"": ""client_015"", ""0:1"": ""client_013"", ""0:2"": ""client_012"", ""0:3"": ""client_011"", ""1:0"": ""client_034"", ""1:1"": ""client_038"", ""1:2"": ""client_039"", ""1:3"": ""client_030"", ""2:0"": ""client_009"", ""2:1"": ""client_004"", ""2:2"": ""client_005"", ""2:3"": ""client_003"", ""3:0"": ""client_021"", ""3:1"": ""client_024"", ""3:2"": ""client_027"", ""3:3"": ""client_020""}"
26,2.0332579612731934,2.0320634841918945,0.11945898085832596,0.01,0.32421875,4,4,16,16,"{""0:0"": ""client_011"", ""0:1"": ""client_010"", ""0:2"": ""client_017"", ""0:3"": ""client_016"", ""1:0"": ""client_036"", ""1:1"": ""client_035"", ""1:2"": ""client_033"", ""1:3"": ""client_038"", ""2:0"": ""client_003"", ""2:1"": ""client_007"", ""2:2"": ""client_008"", ""2:3"": ""client_001"", ""3:0"": ""client_023"", ""3:1"": ""client_022"", ""3:2"": ""client_020"", ""3:3"": ""client_027""}"
27,1.9045543670654297,1.9032763242721558,0.12780742347240448,0.01,0.3671875,4,4,16,16,"{""0:0"": ""client_018"", ""0:1"": ""client_013"", ""0:2"": ""client_015"", ""0:3"": ""client_019"", ""1:0"": ""client_037"", ""1:1"": ""client_030"", ""1:2"": ""client_034"", ""1:3"": ""client_032"", ""2:0"": ""client_002"", ""2:1"": ""client_009"", ""2:2"": ""client_006"", ""2:3"": ""client_005"", ""3:0"": ""client_029"", ""3:1"": ""client_028"", ""3:2"": ""client_024"", ""3:3"": ""client_026""}"
28,1.9153831005096436,1.9138259887695312,0.1557156890630722,0.01,0.3486328125,4,4,16,16,"{""0:0"": ""client_014"", ""0:1"": ""client_012"", ""0:2"": ""client_019"", ""0:3"": ""client_018"", ""1:0"": ""client_039"", ""1:1"": ""client_031"", ""1:2"": ""client_037"", ""1:3"": ""client_032"", ""2:0"": ""client_004"", ""2:1"": ""client_000"", ""2:2"": ""client_006"", ""2:3"": ""client_002"", ""3:0"": ""client_025"", ""3:1"": ""client_021"", ""3:2"": ""client_029"", ""3:3"": ""client_026""}"
29,1.8828320503234863,1.8812834024429321,0.15485931932926178,0.01,0.365234375,4,4,16,16,"{""0:0"": ""client_011"", ""0:1"": ""client_013"", ""0:2"": ""client_017"", ""0:3"": ""client_015"", ""1:0"": ""client_035"", ""1:1"": ""client_034"", ""1:2"": ""client_033"", ""1:3"": ""client_038"", ""2:0"": ""client_009"", ""2:1"": ""client_007"", ""2:2"": ""client_001"", ""2:3"": ""client_005"", ""3:0"": ""client_020"", ""3:1"": ""client_022"", ""3:2"": ""client_023"", ""3:3"": ""client_028""}"
30,1.8138364553451538,1.8117411136627197,0.2095322161912918,0.01,0.3642578125,4,4,16,16,"{""0:0"": ""client_010"", ""0:1"": ""client_016"", ""0:2"": ""client_014"", ""0:3"": ""client_012"", ""1:0"": ""client_030"", ""1:1"": ""client_036"", ""1:2"": ""client_039"", ""1:3"": ""client_031"", ""2:0"": ""client_008"", ""2:1"": ""client_003"", ""2:2"": ""client_000"", ""2:3"": ""client_004"", ""3:0"": ""client_027"", ""3:1"": ""client_024"", ""3:2"": ""client_025"", ""3:3"": ""client_021""}"
31,1.8025095462799072,1.8003400564193726,0.2169467806816101,0.01,0.3896484375,4,4,16,16,"{""0:0"": ""client_015"", ""0:1"": ""client_018"", ""0:2"": ""client_011"", ""0:3"": ""client_013"", ""1:0"": ""client_039"", ""1:1"": ""client_035"", ""1:2"": ""client_030"", ""1:3"": ""client_032"", ""2:0"": ""client_004"", ""2:1"": ""client_001"", ""2:2"": ""client_005"", ""2:3"": ""client_006"", ""3:0"": ""client_020"", ""3:1"": ""client_029"", ""3:2"": ""client_027"", ""3:3"": ""client_026""}"
