global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
81,81,2.2605667114257812,2.2605667114257812,2.2605667114257812,0.8882080316543579,0.8882080316543579,3.930299758911133,3.930299758911133,1.9586573839187622,1.9586573839187622,0.8882080316543579,0.39302998781204224,0.9793286919593811,0.8125,0.8125,0.7365030802530802,0.7365030802530802,0.7992198773448773,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9993907083015994,0.15184302907437086,6.592591941356659,257.7094327439263,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_024"", ""client_032"", ""client_011"", ""client_002"", ""client_003"", ""client_028"", ""client_034""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
82,82,2.1382405757904053,2.1382405757904053,2.1382405757904053,0.8035123944282532,0.8035123944282532,3.8290936946868896,3.8290936946868896,1.9036376476287842,1.9036376476287842,0.8035123944282532,0.3829093873500824,0.9518188238143921,0.828125,0.828125,0.777991452991453,0.777991452991453,0.8098557692307693,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9991084695393759,0.15055250329896808,6.626196563243866,272.3609610736021,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_023"", ""client_021"", ""client_017"", ""client_007"", ""client_006"", ""client_010"", ""client_037""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
83,83,2.1130363941192627,2.1130363941192627,2.1130363941192627,0.78223717212677,0.78223717212677,3.8592958450317383,3.8592958450317383,1.8897391557693481,1.8897391557693481,0.78223717212677,0.38592958450317383,0.9448695778846741,0.765625,0.765625,0.7333651363256627,0.7333651363256627,0.7574702914957849,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9991298042059463,0.1636056681163609,6.616589814424515,271.70096234430093,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_039"", ""client_022"", ""client_025"", ""client_015"", ""client_014"", ""client_009"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
84,84,2.1611361503601074,2.1611361503601074,2.1611361503601074,0.7924556732177734,0.7924556732177734,3.978212356567383,3.978212356567383,1.9417184591293335,1.9417184591293335,0.7924556732177734,0.39782124757766724,0.9708592295646667,0.84375,0.84375,0.7510198951375422,0.7510198951375422,0.8190435789700496,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994334277620397,0.16587696596980095,6.5741258561611176,266.39110933148186,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_018"", ""client_031"", ""client_026"", ""client_001"", ""client_030"", ""client_029"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
85,85,2.265601396560669,2.265601396560669,2.265601396560669,0.924653172492981,0.924653172492981,3.827256679534912,3.827256679534912,1.916445016860962,1.916445016860962,0.924653172492981,0.38272568583488464,0.958222508430481,0.75,0.75,0.6796487747145642,0.6796487747145642,0.7379343541144527,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15418197819963098,6.441872745752335,262.0106988118205,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_033"", ""client_027"", ""client_016"", ""client_019"", ""client_005"", ""client_038"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
86,86,2.120708465576172,2.120708465576172,2.120708465576172,0.7843279838562012,0.7843279838562012,3.9189486503601074,3.9189486503601074,1.8889710903167725,1.8889710903167725,0.7843279838562012,0.3918948769569397,0.9444855451583862,0.765625,0.765625,0.7134980215862569,0.7134980215862569,0.7672531512605042,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994594594594595,0.15097374701872468,6.397089332342148,258.01370106768445,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_003"", ""client_014"", ""client_028"", ""client_038"", ""client_012"", ""client_035"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
87,87,2.002044439315796,2.002044439315796,2.002044439315796,0.6804581880569458,0.6804581880569458,3.905916690826416,3.905916690826416,1.8619890213012695,1.8619890213012695,0.6804581880569458,0.39059168100357056,0.9309945106506348,0.828125,0.828125,0.7477477477477477,0.7477477477477477,0.8173986486486488,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9992079207920792,0.15014957915991545,6.3273389637470245,262.61506448464934,mmbind_weighted_contrastive,1.0,"[""client_024"", ""client_019"", ""client_000"", ""client_018"", ""client_007"", ""client_030"", ""client_039"", ""client_023""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
88,88,2.1205151081085205,2.1205151081085205,2.1205151081085205,0.831129789352417,0.831129789352417,3.8934860229492188,3.8934860229492188,1.8000733852386475,1.8000733852386475,0.831129789352417,0.3893485963344574,0.9000366926193237,0.796875,0.796875,0.7627431658282041,0.7627431658282041,0.771590877153537,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9992258064516129,0.15228987205773592,6.160797417163849,252.31382910182583,mmbind_weighted_contrastive,1.0,"[""client_025"", ""client_017"", ""client_032"", ""client_033"", ""client_029"", ""client_002"", ""client_009"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
89,89,2.213020086288452,2.213020086288452,2.213020086288452,0.8803410530090332,0.8803410530090332,3.937647581100464,3.937647581100464,1.877828598022461,1.877828598022461,0.8803410530090332,0.39376476407051086,0.9389142990112305,0.625,0.625,0.554359243697479,0.554359243697479,0.6163996848739496,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994952681388013,0.15397513704374433,5.854799896478653,258.85000432434026,mmbind_weighted_contrastive,1.0,"[""client_005"", ""client_015"", ""client_036"", ""client_004"", ""client_022"", ""client_010"", ""client_020"", ""client_031""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
90,90,2.014235496520996,2.014235496520996,2.014235496520996,0.686894416809082,0.686894416809082,4.0204081535339355,4.0204081535339355,1.8506006002426147,1.8506006002426147,0.686894416809082,0.4020408093929291,0.9253003001213074,0.796875,0.796875,0.5947496947496947,0.5947496947496947,0.7774954212454213,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1478545367717743,5.7024834752082825,247.5164275552961,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_006"", ""client_034"", ""client_016"", ""client_026"", ""client_013"", ""client_008"", ""client_037""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
91,91,1.877115249633789,1.877115249633789,1.877115249633789,0.5853172540664673,0.5853172540664673,3.9312961101531982,3.9312961101531982,1.7973368167877197,1.7973368167877197,0.5853172540664673,0.3931296169757843,0.8986684083938599,0.84375,0.84375,0.7835612100317982,0.7835612100317982,0.8423731905349552,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995171997585999,0.1509884768165648,5.630090206861496,248.18751323010656,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_011"", ""client_028"", ""client_008"", ""client_023"", ""client_016"", ""client_031"", ""client_039""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
92,92,1.8530867099761963,1.8530867099761963,1.8530867099761963,0.5803669095039368,0.5803669095039368,3.937514066696167,3.937514066696167,1.7579368352890015,1.7579368352890015,0.5803669095039368,0.3937514126300812,0.8789684176445007,0.84375,0.84375,0.818687343358396,0.818687343358396,0.8442698543233083,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9992916174734356,0.1504988120868802,5.5291281044483185,245.55954433296574,mmbind_weighted_contrastive,1.0,"[""client_034"", ""client_029"", ""client_003"", ""client_013"", ""client_015"", ""client_035"", ""client_026"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
93,93,1.8779404163360596,1.8779404163360596,1.8779404163360596,0.5696407556533813,0.5696407556533813,3.988720655441284,3.988720655441284,1.8188550472259521,1.8188550472259521,0.5696407556533813,0.3988720774650574,0.9094275236129761,0.875,0.875,0.8653078403078404,0.8653078403078404,0.8709979256854257,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9993067590987869,0.16491511929780245,5.374111741781235,247.48261615727097,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_017"", ""client_030"", ""client_038"", ""client_005"", ""client_027"", ""client_007"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
94,94,1.7118946313858032,1.7118946313858032,1.7118946313858032,0.46766427159309387,0.46766427159309387,3.8892619609832764,3.8892619609832764,1.7106082439422607,1.7106082439422607,0.46766427159309387,0.3889262080192566,0.8553041219711304,0.859375,0.859375,0.6765641085494026,0.6765641085494026,0.8515758266447604,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995475113122172,0.14856752194464207,5.271830320358276,250.53407664049882,mmbind_weighted_contrastive,1.0,"[""client_009"", ""client_000"", ""client_014"", ""client_033"", ""client_010"", ""client_022"", ""client_037"", ""client_025""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
95,95,1.8675503730773926,1.8675503730773926,1.8675503730773926,0.5983444452285767,0.5983444452285767,3.899923086166382,3.899923086166382,1.7584271430969238,1.7584271430969238,0.5983444452285767,0.3899923264980316,0.8792135715484619,0.8125,0.8125,0.7916744871290325,0.7916744871290325,0.7905472132034632,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15126856043934822,5.1970265209674835,252.78461051068734,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_036"", ""client_020"", ""client_024"", ""client_002"", ""client_032"", ""client_018"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
96,96,1.767810583114624,1.767810583114624,1.767810583114624,0.49909186363220215,0.49909186363220215,3.937638759613037,3.937638759613037,1.7499096393585205,1.7499096393585205,0.49909186363220215,0.39376387000083923,0.8749548196792603,0.859375,0.859375,0.8200937950937951,0.8200937950937951,0.8353484623015873,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995661605206074,0.14944573072716594,5.038721680641174,244.66775480800425,mmbind_weighted_contrastive,1.0,"[""client_022"", ""client_002"", ""client_000"", ""client_016"", ""client_026"", ""client_019"", ""client_039"", ""client_033""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
97,97,1.826535701751709,1.826535701751709,1.826535701751709,0.5709711909294128,0.5709711909294128,3.9002647399902344,3.9002647399902344,1.7310758829116821,1.7310758829116821,0.5709711909294128,0.3900264799594879,0.8655379414558411,0.828125,0.828125,0.7762309814941396,0.7762309814941396,0.8160673938634464,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9993627190653213,0.15189963206648827,4.961404889822006,239.9355799186742,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_037"", ""client_004"", ""client_012"", ""client_017"", ""client_027"", ""client_005"", ""client_021""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
98,98,1.8257250785827637,1.8257250785827637,1.8257250785827637,0.56967693567276,0.56967693567276,3.872875213623047,3.872875213623047,1.7375211715698242,1.7375211715698242,0.56967693567276,0.38728752732276917,0.8687605857849121,0.796875,0.796875,0.7540927482103953,0.7540927482103953,0.7713176937441644,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999375650364204,0.15039718197658658,4.7775430381298065,241.0662845679617,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_018"", ""client_020"", ""client_034"", ""client_025"", ""client_035"", ""client_008"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
99,99,1.7040603160858154,1.7040603160858154,1.7040603160858154,0.4213743805885315,0.4213743805885315,4.01220178604126,4.01220178604126,1.7629315853118896,1.7629315853118896,0.4213743805885315,0.4012201726436615,0.8814657926559448,0.859375,0.859375,0.7837497711969988,0.7837497711969988,0.863801807068061,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995920448750637,0.15582950878888369,4.644198149442673,243.24350044733728,mmbind_weighted_contrastive,1.0,"[""client_030"", ""client_013"", ""client_014"", ""client_009"", ""client_024"", ""client_029"", ""client_007"", ""client_032""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
100,100,1.6884636878967285,1.6884636878967285,1.6884636878967285,0.45867735147476196,0.45867735147476196,3.894430160522461,3.894430160522461,1.6806867122650146,1.6806867122650146,0.45867735147476196,0.3894430100917816,0.8403433561325073,0.8125,0.8125,0.7162448662448662,0.7162448662448662,0.8086299117549117,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1566480123437941,4.590287834405899,250.1227608913032,mmbind_weighted_contrastive,1.0,"[""client_015"", ""client_003"", ""client_028"", ""client_010"", ""client_023"", ""client_001"", ""client_038"", ""client_031""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
101,101,1.853747010231018,1.853747010231018,1.853747010231018,0.5931598544120789,0.5931598544120789,3.865748882293701,3.865748882293701,1.7480244636535645,1.7480244636535645,0.5931598544120789,0.3865748941898346,0.8740122318267822,0.75,0.75,0.7325009141185611,0.7325009141185611,0.7366288735774029,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996080352768251,0.15064476523548365,4.425979018211365,233.2127069674898,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_006"", ""client_033"", ""client_034"", ""client_007"", ""client_026"", ""client_019"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
102,102,1.6431591510772705,1.6431591510772705,1.6431591510772705,0.4109300374984741,0.4109300374984741,3.9430623054504395,3.9430623054504395,1.6758456230163574,1.6758456230163574,0.4109300374984741,0.3943062424659729,0.8379228115081787,0.84375,0.84375,0.7586635586635587,0.7586635586635587,0.8526733682983683,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994236311239193,0.16442801896482706,4.393335074186325,242.90672833568533,mmbind_weighted_contrastive,1.0,"[""client_023"", ""client_002"", ""client_036"", ""client_032"", ""client_018"", ""client_020"", ""client_012"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
103,103,1.579221248626709,1.579221248626709,1.579221248626709,0.35832175612449646,0.35832175612449646,3.872727394104004,3.872727394104004,1.6672534942626953,1.6672534942626953,0.35832175612449646,0.38727274537086487,0.8336267471313477,0.84375,0.84375,0.7611381673881673,0.7611381673881673,0.830282738095238,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994347621290627,0.15572163509204984,4.3130349814891815,236.40944755083183,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_004"", ""client_013"", ""client_037"", ""client_010"", ""client_003"", ""client_035"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
104,104,1.6693353652954102,1.6693353652954102,1.6693353652954102,0.47314155101776123,0.47314155101776123,3.829152822494507,3.829152822494507,1.6265571117401123,1.6265571117401123,0.47314155101776123,0.38291528820991516,0.8132785558700562,0.765625,0.765625,0.7206627680311891,0.7206627680311891,0.7292032163742691,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999630314232902,0.15221156599000096,4.1754142343997955,240.13506563566625,mmbind_weighted_contrastive,1.0,"[""client_011"", ""client_025"", ""client_039"", ""client_030"", ""client_029"", ""client_008"", ""client_015"", ""client_009""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
105,105,1.6714645624160767,1.6714645624160767,1.6714645624160767,0.46977588534355164,0.46977588534355164,3.7890241146087646,3.7890241146087646,1.645572543144226,1.645572543144226,0.46977588534355164,0.378902405500412,0.822786271572113,0.8125,0.8125,0.778077228452041,0.778077228452041,0.7974948938076749,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.152233911678195,4.024511486291885,238.7636241368309,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_038"", ""client_014"", ""client_022"", ""client_024"", ""client_031"", ""client_017"", ""client_005""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
106,106,1.6091110706329346,1.6091110706329346,1.6091110706329346,0.3971317410469055,0.3971317410469055,3.935805082321167,3.935805082321167,1.6367977857589722,1.6367977857589722,0.3971317410469055,0.39358052611351013,0.8183988928794861,0.875,0.875,0.7751957193133663,0.7751957193133663,0.8662128312863606,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999644128113879,0.15007767314091325,3.9578504264354706,231.9411414610804,mmbind_weighted_contrastive,1.0,"[""client_032"", ""client_028"", ""client_002"", ""client_005"", ""client_037"", ""client_025"", ""client_014"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
107,107,1.5470240116119385,1.5470240116119385,1.5470240116119385,0.3652178943157196,0.3652178943157196,3.9055604934692383,3.9055604934692383,1.5825002193450928,1.5825002193450928,0.3652178943157196,0.39055606722831726,0.7912501096725464,0.84375,0.84375,0.7492063492063492,0.7492063492063492,0.84375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994762112614579,0.1521380739286542,3.8445867598056793,235.98737339131185,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_021"", ""client_022"", ""client_019"", ""client_018"", ""client_000"", ""client_038"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
108,108,1.572198748588562,1.572198748588562,1.572198748588562,0.4104209542274475,0.4104209542274475,3.7669224739074707,3.7669224739074707,1.5701711177825928,1.5701711177825928,0.4104209542274475,0.3766922652721405,0.7850855588912964,0.84375,0.84375,0.8182651321398123,0.8182651321398123,0.8387028452685422,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994858611825193,0.1507719592191279,3.791441470384598,233.1974891218997,mmbind_weighted_contrastive,1.0,"[""client_029"", ""client_016"", ""client_015"", ""client_023"", ""client_009"", ""client_035"", ""client_034"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
109,109,1.5289570093154907,1.5289570093154907,1.5289570093154907,0.33339157700538635,0.33339157700538635,3.9692139625549316,3.9692139625549316,1.5972881317138672,1.5972881317138672,0.33339157700538635,0.39692139625549316,0.7986440658569336,0.890625,0.890625,0.761764705882353,0.761764705882353,0.8853553921568629,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996634413125789,0.15061939787119627,3.751612603664398,231.12548016532674,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_033"", ""client_039"", ""client_020"", ""client_001"", ""client_013"", ""client_008"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
110,110,1.449211597442627,1.449211597442627,1.449211597442627,0.24017079174518585,0.24017079174518585,4.021450519561768,4.021450519561768,1.6137913465499878,1.6137913465499878,0.24017079174518585,0.40214505791664124,0.8068956732749939,0.9375,0.9375,0.9156050010595466,0.9156050010595466,0.9349730477855478,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1503541129641235,3.691458225250244,234.12974453138304,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_012"", ""client_030"", ""client_004"", ""client_010"", ""client_006"", ""client_031"", ""client_026""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
